URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.15.1.3--20171231000000,1.3.15,active,,BestemmingCodelijst,BestemmingCodelijst,"BestemmingCodelijst","StructureDefinition/zib-Encounter,StructureDefinition/gp-Encounter","SCT,hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.16.1.2--20171231000000,1.3.15,active,,OrderStatusCodelijst,OrderStatusCodelijst,"OrderStatusCodelijst","StructureDefinition/zib-VaccinationRecommendation-OrderStatus,StructureDefinition/zib-ProcedureRequest,StructureDefinition/zib-MedicalDeviceRequest,StructureDefinition/zib-VaccinationRecommendation","SCT,hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.17.1.5--20171231000000,1.3.15,active,,ZorgverlenerRolCodelijst,ZorgverlenerRolCodelijst,"ZorgverlenerRolCodelijst","StructureDefinition/zib-Procedure,StructureDefinition/zib-NursingIntervention,StructureDefinition/zib-Encounter,StructureDefinition/zib-OutcomeOfCare,StructureDefinition/zib-LaboratoryTestResult-DiagnosticReport,StructureDefinition/nl-core-careteam,StructureDefinition/gp-Encounter,StructureDefinition/zib-ProcedureRequest,StructureDefinition/zib-TextResult,StructureDefinition/zib-MedicalDeviceRequest,StructureDefinition/zib-Vaccination","hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.17.1.6--20171231000000,1.3.15,active,,SpecialismeUZICodelijst,SpecialismeUZICodelijst,"RoleCodeNL (Zorgverlenertype (personen)) - Alle waarden","StructureDefinition/nl-core-practitionerrole","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.17.1.7--20171231000000,1.3.15,active,,SpecialismeAGBCodelijst,SpecialismeAGBCodelijst,"COD016-VEKT (Vektis AGB-medische specialismen) - Alle waarden","StructureDefinition/nl-core-practitionerrole","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.17.2.3--20171231000000,1.3.15,active,,OrganisatieTypeCodelijst,OrganisatieTypeCodelijst,"OrganisatieTypeCodelijst","StructureDefinition/nl-core-organization","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.17.2.4--20171231000000,1.3.15,active,,AfdelingSpecialismeCodelijst,AfdelingSpecialismeCodelijst,"COD016-VEKT (Vektis AGB-medische specialismen) - Alle waarden","StructureDefinition/nl-core-organization","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.19.1.1--20171231000000,1.3.15,active,,DecubitusCategorieCodelijst,DecubitusCategorieCodelijst,"DecubitusCategorieCodelijst","StructureDefinition/zib-PressureUlcer","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.19.1.2--20171231000000,1.3.15,active,,DecubitusAnatomischeLocatieCodelijst,DecubitusAnatomischeLocatieCodelijst,"SNOMED CT - SNOMED CT: < 442083009 |Anatomical or acquired body structure|","StructureDefinition/zib-PressureUlcer","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.19.1.3--20171231000000,1.3.15,active,,DecubitusWondLateraliteitCodelijst,DecubitusWondLateraliteitCodelijst,"DecubitusWondLateraliteitCodelijst",,"SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.19.2.1--20171231000000,1.3.15,active,,WondWeefselWCSCodelijst,WondWeefselWCSCodelijst,"WondWeefselWCSCodelijst","StructureDefinition/WoundCharacteristics","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.19.2.2--20171231000000,1.3.15,active,,WondWeefselOncoUlcerCodelijst,WondWeefselOncoUlcerCodelijst,"WondWeefselOncoUlcerCodelijst","StructureDefinition/WoundCharacteristics","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.19.2.3--20171231000000,1.3.15,active,,WondVochtigheidCodelijst,WondVochtigheidCodelijst,"WondVochtigheidCodelijst","StructureDefinition/WoundCharacteristics","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.19.2.4--20171231000000,1.3.15,active,,WondSoortCodelijst,WondSoortCodelijst,"WondSoortCodelijst","StructureDefinition/zib-Wound","SCT,hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.19.2.5--20171231000000,1.3.15,active,,WondRandCodelijst,WondRandCodelijst,"WondRandCodelijst","StructureDefinition/WoundCharacteristics","SCT,hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.19.2.6--20171231000000,1.3.15,active,,WondAnatomischeLocatieCodelijst,WondAnatomischeLocatieCodelijst,"SNOMED CT - SNOMED CT: < 442083009 |Anatomical or acquired body structure|","StructureDefinition/zib-Wound","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.19.2.7--20171231000000,1.3.15,active,,WondDrainTypeCodelijst,WondDrainTypeCodelijst,"SNOMED CT - SNOMED CT: << 32712000| drain |","StructureDefinition/zib-Wound-Drain-Product","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.19.2.8--20171231000000,1.3.15,active,,WondLateraliteitCodelijst,WondLateraliteitCodelijst,"WondLateraliteitCodelijst","StructureDefinition/zib-Wound","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.19.3.1--20171231000000,1.3.15,active,,SoortAandoeningCodelijst,SoortAandoeningCodelijst,"SoortAandoeningCodelijst","StructureDefinition/zib-SkinDisorder","SCT,hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.19.3.2--20171231000000,1.3.15,active,,HuidAnatomischeLocatieCodelijst,HuidAnatomischeLocatieCodelijst,"SNOMED CT - SNOMED CT: < 442083009 |Anatomical or acquired body structure|","StructureDefinition/zib-SkinDisorder","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.19.3.3--20171231000000,1.3.15,active,,HuidLateraliteitCodelijst,HuidLateraliteitCodelijst,"HuidLateraliteitCodelijst","StructureDefinition/zib-SkinDisorder","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.19.4.1--20171231000000,1.3.15,active,,DieptegraadCodelijst,DieptegraadCodelijst,"DieptegraadCodelijst","StructureDefinition/zib-BurnWound","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.19.4.2--20171231000000,1.3.15,active,,BrandwondAnatomischeLocatieCodelijst,BrandwondAnatomischeLocatieCodelijst,"SNOMED CT - SNOMED CT: < 442083009 |Anatomical or acquired body structure|","StructureDefinition/zib-BurnWound","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.19.4.3--20171231000000,1.3.15,active,,BrandwondSoortCodelijst,BrandwondSoortCodelijst,"BrandwondSoortCodelijst","StructureDefinition/zib-BurnWound-BurnWoundType,StructureDefinition/zib-BurnWound","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.19.4.4--20171231000000,1.3.15,active,,BrandwondLateraliteitCodelijst,BrandwondLateraliteitCodelijst,"BrandwondLateraliteitCodelijst","StructureDefinition/zib-BurnWound","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.2.1.1--20171231000000,1.3.15,active,,BehandelingCodelijst,BehandelingCodelijst,"BehandelingCodelijst","StructureDefinition/zib-TreatmentDirective","SCT,hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.2.1.2--20171231000000,1.3.15,active,,BehandelingToegestaanCodelijst,BehandelingToegestaanCodelijst,"BehandelingToegestaanCodelijst","StructureDefinition/zib-TreatmentDirective","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.2.1.4--20171231000000,1.3.15,active,,GeverifieerdBijCodelijst,GeverifieerdBijCodelijst,"GeverifieerdBijCodelijst","StructureDefinition/zib-TreatmentDirective","SCT,hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.20.4.1--20171231000000,1.3.15,active,,NaamgebruikCodelijst,NaamgebruikCodelijst,"NaamgebruikCodelijst","ConceptMap/NaamgebruikCodelijst-to-HumanNameAssemblyOrder","hl7.fhir.r3.core,Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.20.5.1--20171231000000,1.3.15,active,,LandGBACodelijst,LandGBACodelijst,"GBA Tabel 34 (Landentabel) - Alle waarden","StructureDefinition/nl-core-address","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.20.5.2--20171231000000,1.3.15,active,,LandISOCodelijst,LandISOCodelijst,"ISO 3166-1 (alpha-2) - Alle waarden","StructureDefinition/nl-core-address","hl7.terminology.r3"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.20.5.3--20171231000000,1.3.15,active,,AdresSoortCodelijst,AdresSoortCodelijst,"AdresSoortCodelijst","ConceptMap/AdresSoortCodelijst-to-AddressType,ConceptMap/AdresSoortCodelijst-to-AddressUse","hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.20.6.1--20171231000000,1.3.15,active,,TelecomTypeCodelijst,TelecomTypeCodelijst,"TelecomTypeCodelijst","ConceptMap/TelecomSoortCodelijst-to-ContactPointSystem,StructureDefinition/nl-core-contactpoint,ConceptMap/TelecomSoortCodelijst-to-ContactPointUse","hl7.fhir.r3.core,Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.20.6.2--20171231000000,1.3.15,active,,NummerSoortCodelijst,NummerSoortCodelijst,"NummerSoortCodelijst","StructureDefinition/nl-core-contactpoint,ConceptMap/NummerSoortCodelijst-to-ContactPointUse","hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.20.6.3--20171231000000,1.3.15,active,,EmailSoortCodelijst,EmailSoortCodelijst,"EmailSoortCodelijst","StructureDefinition/nl-core-contactpoint,ConceptMap/EmailSoortCodelijst-to-ContactPointSystem,ConceptMap/EmailSoortCodelijst-to-ContactPointUse","hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.3.1.1--20171231000000,1.3.15,active,,RelatieCodelijst,RelatieCodelijst,"RelatieCodelijst","StructureDefinition/nl-core-relatedperson,StructureDefinition/nl-core-patient","hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.3.1.2--20171231000000,1.3.15,active,,RolCodelijst,RolCodelijst,"RolCodelijst","StructureDefinition/nl-core-relatedperson,StructureDefinition/nl-core-patient","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.3.2.1--20171231000000,1.3.15,active,,SoortHulpCodelijst,SoortHulpCodelijst,"SoortHulpCodelijst","StructureDefinition/zib-HelpFromOthers","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.10.1--20171231000000,1.3.15,active,,ZichWassenCodelijst,ZichWassenCodelijst,"ZichWassenCodelijst","StructureDefinition/zib-AbilityToWashOneSelf","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.10.2--20171231000000,1.3.15,active,,TeWassenLichaamsdeelCodelijst,TeWassenLichaamsdeelCodelijst,"TeWassenLichaamsdeelCodelijst","StructureDefinition/zib-AbilityToWashOneSelf","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.11.1--20171231000000,1.3.15,active,,ZichKledenCodelijst,ZichKledenCodelijst,"ZichKledenCodelijst","StructureDefinition/zib-AbilityToDressOneSelf","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.11.2--20171231000000,1.3.15,active,,TeKledenLichaamsdeelCodelijst,TeKledenLichaamsdeelCodelijst,"TeKledenLichaamsdeelCodelijst","StructureDefinition/zib-AbilityToDressOneSelf","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.13.1--20171231000000,1.3.15,active,,VerzorgenTandenCodelijst,VerzorgenTandenCodelijst,"VerzorgenTandenCodelijst","StructureDefinition/zib-AbilityToPerformMouthcareActivities","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.13.2--20171231000000,1.3.15,active,,ProtheseTypeCodelijst,ProtheseTypeCodelijst,"ProtheseTypeCodelijst","StructureDefinition/zib-AbilityToPerformMouthcareActivities-MedicalDeviceProduct","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.14.1--20171231000000,1.3.15,active,,UrineContinentieCodelijst,UrineContinentieCodelijst,"UrineContinentieCodelijst","StructureDefinition/zib-BladderFunction","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.14.2--20171231000000,1.3.15,active,,UrineKatheterTypeCodelijst,UrineKatheterTypeCodelijst,"UrineKatheterTypeCodelijst","StructureDefinition/zib-BladderFunction-UrineCatheterProduct","SCT,hl7.fhir.r3.core"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.15.1--20171231000000,1.3.15,active,,FecesContinentieCodelijst,FecesContinentieCodelijst,"FecesContinentieCodelijst","StructureDefinition/zib-BowelFunction","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.15.2--20171231000000,1.3.15,active,,DefecatieConsistentieCodelijst,DefecatieConsistentieCodelijst,"DefecatieConsistentieCodelijst","StructureDefinition/zib-BowelFunction","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.15.5--20171231000000,1.3.15,active,,DefecatieKleurCodelijst,DefecatieKleurCodelijst,"DefecatieKleurCodelijst","StructureDefinition/zib-BowelFunction","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.16.1--20171231000000,1.3.15,active,,VisueleFunctieCodelijst,VisueleFunctieCodelijst,"VisueleFunctieCodelijst","StructureDefinition/zib-VisualFunction","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.16.2--20171231000000,1.3.15,active,,ZienHulpmiddelTypeCodelijst,ZienHulpmiddelTypeCodelijst,"ZienHulpmiddelTypeCodelijst","StructureDefinition/zib-VisualFunction-VisualAidProduct","SCT,hl7.fhir.r3.core,Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.17.1--20171231000000,1.3.15,active,,HoorFunctieCodelijst,HoorFunctieCodelijst,"HoorFunctieCodelijst","StructureDefinition/zib-HearingFunction","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.17.2--20171231000000,1.3.15,active,,HorenHulpmiddelTypeCodelijst,HorenHulpmiddelTypeCodelijst,"HorenHulpmiddelTypeCodelijst","StructureDefinition/zib-HearingFunction-HearingAid-Product","SCT,Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.17.3--20171231000000,1.3.15,active,,LocatieGehoorapparaatCodelijst,LocatieGehoorapparaatCodelijst,"LocatieGehoorapparaatCodelijst","StructureDefinition/zib-HearingFunction-HearingAid","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.22.3--20171231000000,1.3.15,active,,ZorgBijMenstruatieCodelijst,ZorgBijMenstruatieCodelijst,"ZorgBijMenstruatieCodelijst","StructureDefinition/zib-AbilityToUseToilet","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.22.4--20171231000000,1.3.15,active,,ToiletgebruikCodelijst,ToiletgebruikCodelijst,"ToiletgebruikCodelijst","StructureDefinition/zib-AbilityToUseToilet","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.26.1--20171231000000,1.3.15,active,,StatusNaamOMAHACodelijst,StatusNaamOMAHACodelijst,"OMAHA - Alle waarden","StructureDefinition/zib-FunctionalOrMentalStatus","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.26.2--20171231000000,1.3.15,active,,StatusNaamNOCCodelijst,StatusNaamNOCCodelijst,"NOC - Alle waarden","StructureDefinition/zib-FunctionalOrMentalStatus","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.26.3--20171231000000,1.3.15,active,,StatusNaamICFCodelijst,StatusNaamICFCodelijst,"ICF - Alle waarden","StructureDefinition/zib-FunctionalOrMentalStatus","hl7.terminology.r3"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.26.4--20171231000000,1.3.15,active,,StatusNaamSnomedCodelijst,StatusNaamSnomedCodelijst,"SNOMED CT - Alle waarden","StructureDefinition/zib-FunctionalOrMentalStatus","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.26.5--20171231000000,1.3.15,active,,StatusWaardeOMAHACodelijst,StatusWaardeOMAHACodelijst,"OMAHA - Alle waarden","StructureDefinition/zib-FunctionalOrMentalStatus","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.26.6--20171231000000,1.3.15,active,,StatusWaardeICFCodelijst,StatusWaardeICFCodelijst,"ICF - Alle waarden","StructureDefinition/zib-FunctionalOrMentalStatus","hl7.terminology.r3"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.26.7--20171231000000,1.3.15,active,,StatusWaardeNOCCodelijst,StatusWaardeNOCCodelijst,"NOC - Alle waarden","StructureDefinition/zib-FunctionalOrMentalStatus","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.26.8--20171231000000,1.3.15,active,,StatusWaardeSnomedCodelijst,StatusWaardeSnomedCodelijst,"SNOMED CT - Alle waarden","StructureDefinition/zib-FunctionalOrMentalStatus","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.28.1--20171231000000,1.3.15,active,,SKGewichtsverliesScoreCodelijst,SKGewichtsverliesScoreCodelijst,"SKGewichtsverliesScoreCodelijst","StructureDefinition/zib-StrongKidsScore","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.28.2--20171231000000,1.3.15,active,,SKZiektebeeldScoreCodelijst,SKZiektebeeldScoreCodelijst,"SKZiektebeeldScoreCodelijst","StructureDefinition/zib-StrongKidsScore","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.28.3--20171231000000,1.3.15,active,,SKVoedingsScoreCodelijst,SKVoedingsScoreCodelijst,"SKVoedingsScoreCodelijst","StructureDefinition/zib-StrongKidsScore","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.28.4--20171231000000,1.3.15,active,,SKVoedingstoestandCodelijst,SKVoedingstoestandCodelijst,"SKVoedingstoestandCodelijst","StructureDefinition/zib-StrongKidsScore","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.29.1--20171231000000,1.3.15,active,,SNAQrcGewichtsverliesScoreCodelijst,SNAQrcGewichtsverliesScoreCodelijst,"SNAQrcGewichtsverliesScoreCodelijst","StructureDefinition/zib-SNAQrcScore","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.29.2--20171231000000,1.3.15,active,,SNAQrcEetlustScoreCodelijst,SNAQrcEetlustScoreCodelijst,"SNAQrcEetlustScoreCodelijst","StructureDefinition/zib-SNAQrcScore","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.29.3--20171231000000,1.3.15,active,,SNAQrcBMIScoreCodelijst,SNAQrcBMIScoreCodelijst,"SNAQrcBMIScoreCodelijst","StructureDefinition/zib-SNAQrcScore","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.29.4--20171231000000,1.3.15,active,,SNAQrcHulpBijEtenCodelijst,SNAQrcHulpBijEtenCodelijst,"SNAQrcHulpBijEtenCodelijst","StructureDefinition/zib-SNAQrcScore","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.3.1--20171231000000,1.3.15,active,,HoudingVeranderenCodelijst,HoudingVeranderenCodelijst,"HoudingVeranderenCodelijst","StructureDefinition/zib-Mobility","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.3.12--20171231000000,1.3.15,active,,TraplopenCodelijst,TraplopenCodelijst,"TraplopenCodelijst","StructureDefinition/zib-Mobility","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.3.4--20171231000000,1.3.15,active,,HoudingHandhavenCodelijst,HoudingHandhavenCodelijst,"HoudingHandhavenCodelijst","StructureDefinition/zib-Mobility","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.3.7--20171231000000,1.3.15,active,,UitvoerenTransferCodelijst,UitvoerenTransferCodelijst,"UitvoerenTransferCodelijst","StructureDefinition/zib-Mobility","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.3.9--20171231000000,1.3.15,active,,LopenCodelijst,LopenCodelijst,"LopenCodelijst","StructureDefinition/zib-Mobility","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.30.1--20171231000000,1.3.15,active,,SNAQ65_GewichtsverliesScoreCodelijst,SNAQ65+GewichtsverliesScoreCodelijst,"SNAQ65+GewichtsverliesScoreCodelijst","StructureDefinition/zib-SNAQ65plusScore","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.30.2--20171231000000,1.3.15,active,,SNAQ65_EetlustScoreCodelijst,SNAQ65+EetlustScoreCodelijst,"SNAQ65+EetlustScoreCodelijst","StructureDefinition/zib-SNAQ65plusScore","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.30.3--20171231000000,1.3.15,active,,SNAQ65_InspanningsScoreCodelijst,SNAQ65+InspanningsScoreCodelijst,"SNAQ65+InspanningsScoreCodelijst","StructureDefinition/zib-SNAQ65plusScore","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.30.4--20171231000000,1.3.15,active,,SNAQ65_BovenarmOmtrekScoreCodelijst,SNAQ65+BovenarmOmtrekScoreCodelijst,"SNAQ65+BovenarmOmtrekScoreCodelijst","StructureDefinition/zib-SNAQ65plusScore","Other"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.31.1--20171231000000,1.3.15,active,,VoedingSoortCodelijst,VoedingSoortCodelijst,"VoedingSoortCodelijst","StructureDefinition/zib-FeedingPatternInfant","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.31.2--20171231000000,1.3.15,active,,VoedingMethodeCodelijst,VoedingMethodeCodelijst,"VoedingMethodeCodelijst","StructureDefinition/zib-FeedingPatternInfant-FeedingMethod,StructureDefinition/zib-FeedingPatternInfant","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.32.1--20171231000000,1.3.15,active,,ZindelijkheidUrineCodelijst,ZindelijkheidUrineCodelijst,"ZindelijkheidUrineCodelijst","StructureDefinition/zib-DevelopmentChild","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.32.2--20171231000000,1.3.15,active,,ZindelijkheidFecesCodelijst,ZindelijkheidFecesCodelijst,"ZindelijkheidFecesCodelijst","StructureDefinition/zib-DevelopmentChild","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.32.3--20171231000000,1.3.15,active,,OntwikkelingMotoriekCodelijst,OntwikkelingMotoriekCodelijst,"OntwikkelingMotoriekCodelijst","StructureDefinition/zib-DevelopmentChild","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.32.4--20171231000000,1.3.15,active,,OntwikkelingSociaalCodelijst,OntwikkelingSociaalCodelijst,"OntwikkelingSociaalCodelijst","StructureDefinition/zib-DevelopmentChild","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.32.5--20171231000000,1.3.15,active,,OntwikkelingTaalCodelijst,OntwikkelingTaalCodelijst,"OntwikkelingTaalCodelijst","StructureDefinition/zib-DevelopmentChild","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.32.6--20171231000000,1.3.15,active,,OntwikkelingVerstandelijkCodelijst,OntwikkelingVerstandelijkCodelijst,"OntwikkelingVerstandelijkCodelijst","StructureDefinition/zib-DevelopmentChild","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.33.1--20171231000000,1.3.15,active,,UiterlijkeVerzorgingCodelijst,UiterlijkeVerzorgingCodelijst,"UiterlijkeVerzorgingCodelijst","StructureDefinition/zib-AbilityToGroome","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.34.1--20171231000000,1.3.15,active,,VerrichtenVPKHandelingCodelijst,VerrichtenVPKHandelingCodelijst,"VerrichtenVPKHandelingCodelijst","StructureDefinition/zib-AbilityToPerformNursingActivities","SCT"
http://decor.nictiz.nl/fhir/ValueSet/2.16.840.1.113883.2.4.3.11.60.40.2.4.35.1--20171231000000,1.3.15,active,,ZelfstandigMedicatiegebruikCodelijst,ZelfstandigMedicatiegebruikCodelijst,"ZelfstandigMedicatiegebruikCodelijst","StructureDefinition/zib-AbilityToManageMedication","SCT"
